Theoretical Spectrum of Semrock FF562-Di03 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.
 
Wavelength	Transmission
355.6	0.00343805946462658
355.8	0.00457276113813686
356	0.00633012202338664
356.2	0.00761507558483764
356.4	0.00657513790464604
356.6	0.00459169238431143
356.8	0.00321189255624147
357	0.00233205617795639
357.2	0.00183560735830289
357.4	0.00160194565071303
357.6	0.00154080892082715
357.8	0.00162372538022819
358	0.00186559749716498
358.2	0.00231169861100886
358.4	0.00298325237170058
358.6	0.00366437712261233
358.8	0.00375628757532526
359	0.00313593667231632
359.2	0.00243338795094304
359.4	0.00189359285862235
359.6	0.00146970330349125
359.8	0.00120640431987887
360	0.00107560496094356
360.2	0.00104151597521132
360.4	0.0010930753189646
360.6	0.0012444893493805
360.8	0.00154345998966681
361	0.00209932600519342
361.2	0.00315270593824329
361.4	0.00518156060438194
361.6	0.00710845000373071
361.8	0.00620503653411703
362	0.00467448972734782
362.2	0.00344986084028829
362.4	0.00271341045542748
362.6	0.00234016178435293
362.8	0.0022303951156402
363	0.00236799811032852
363.2	0.00283954225456027
363.4	0.0037017362790824
363.6	0.00442453734712086
363.8	0.00567708903221563
364	0.0081037794707493
364.2	0.010255014773411
364.4	0.00930452565248055
364.6	0.00672043290555132
364.8	0.00478432900394057
365	0.00368195435625166
365.2	0.003128185627855
365.4	0.00294822391483445
365.6	0.00310684457061509
365.8	0.00358766885793209
366	0.00406402289723911
366.2	0.00496767561830969
366.4	0.00690727389213107
366.6	0.0102178905306848
366.8	0.0137444521801419
367	0.0136363433305768
367.2	0.0103364237869379
367.4	0.00740911548796854
367.6	0.00564860118530868
367.8	0.00472429595173361
368	0.00435054696664195
368.2	0.00440779570094609
368.4	0.00489432455766304
368.6	0.00582588849501079
368.8	0.00734142474831384
369	0.00966059067224737
369.2	0.0119215834665628
369.4	0.0117863220886692
369.6	0.00920501839486779
369.8	0.0065728641447915
370	0.00481560676472763
370.2	0.00378181615537314
370.4	0.00322057492275388
370.6	0.00298797554909745
370.8	0.00301761987756387
371	0.00315769641298365
371.2	0.0034458031657292
371.4	0.00413206318908821
371.6	0.00540951385649184
371.8	0.00759150176982364
372	0.010854444057033
372.2	0.0139764127248525
372.4	0.0140953678932414
372.6	0.0115053557340488
372.8	0.00887311901612144
373	0.00715117363437402
373.2	0.00624365139786677
373.4	0.00596222663721661
373.6	0.00624081055636627
373.8	0.00715504863509264
374	0.00891961421220129
374.2	0.011694195099849
374.4	0.0144111034475468
374.6	0.0138452142113723
374.8	0.010062979390497
375	0.0065936973179999
375.2	0.00444690373059682
375.4	0.00322326000583672
375.6	0.00252634173991185
375.8	0.00213386228039116
376	0.00193409926217855
376.2	0.00187586629386583
376.4	0.0019446400554006
376.6	0.00215453216757053
376.8	0.002548427782037
377	0.00319195830601594
377.2	0.00410298610275872
377.4	0.00500907131893007
377.6	0.00519261699287206
377.8	0.00435684215798525
378	0.00321903590122701
378.2	0.00233330510696865
378.4	0.00175626258080907
378.6	0.00139898710345912
378.8	0.001183397151304
379	0.00106158397573244
379.2	0.00100768970473241
379.4	0.00101018550322228
379.6	0.00106756730608418
379.8	0.00118610931579576
380	0.00137672493192373
380.2	0.0016433758379937
380.4	0.00194754582027358
380.6	0.00216139900218498
380.8	0.00213098132771466
381	0.00185678834765524
381.2	0.00149684010551714
381.4	0.00118203838072228
381.6	0.000950745002941469
381.8	0.000794965669441886
382	0.000699072414806403
382.2	0.00065564044293472
382.4	0.000680837394358195
382.6	0.000836710467934769
382.8	0.00080724748441216
383	0.000690916300212745
383.2	0.000714324883330006
383.4	0.000812444249258479
383.6	0.000982660533314718
383.8	0.00124964305441084
384	0.00165431804778195
384.2	0.00223555617931517
384.4	0.00296312370223242
384.6	0.00362443140433866
384.8	0.00389620839120355
385	0.00372229754438989
385.2	0.0033571155418855
385.4	0.0030307622164045
385.6	0.00283602241566416
385.8	0.00279735778195574
386	0.00293558276101948
386.2	0.00330095843524748
386.4	0.0040007417325309
386.6	0.0052432498092574
386.8	0.00736461153545793
387	0.0105069845612727
387.2	0.0130514251223472
387.4	0.0118767983169175
387.6	0.00850062730261147
387.8	0.00580140029066356
388	0.00416148001902891
388.2	0.00321395909605591
388.4	0.00267264179651331
388.6	0.00238129776603107
388.8	0.00226263230794529
389	0.00228441907144908
389.2	0.00244302165709724
389.4	0.00275431190249361
389.6	0.00323910242179649
389.8	0.00387959382109214
390	0.00451468444436388
390.2	0.00476730722835012
390.4	0.0043639902785594
390.6	0.00354904328668778
390.8	0.00274165930479877
391	0.00212543811091017
391.2	0.00170159092777545
391.4	0.00142285731629256
391.6	0.00124673850103915
391.8	0.00114478843328248
392	0.00110044628748076
392.2	0.00110577149657525
392.4	0.00115892970278362
392.6	0.0012617144269668
392.8	0.00141479526835613
393	0.00160637656577771
393.2	0.00179183010826591
393.4	0.00188316014202652
393.6	0.00179927169328997
393.8	0.00155769622608566
394	0.00126126159709771
394.2	0.000995472264306683
394.4	0.000789804207980823
394.6	0.000640770688474901
394.8	0.000535745373192258
395	0.000462913054430993
395.2	0.000413549247450296
395.4	0.000381799056227171
395.6	0.000363995340449418
395.8	0.000358089481435512
396	0.000363290570528515
396.2	0.000379889833270475
396.4	0.000409228052287428
396.6	0.000453752277480725
396.8	0.000517053109121193
397	0.000603599316383701
397.2	0.000717433237886389
397.4	0.000858129502648876
397.6	0.00101210231749015
397.8	0.00114640713207685
398	0.00122313925226983
398.2	0.00122389655283348
398.4	0.00116150551972123
398.6	0.00106884908172959
398.8	0.000977058925005381
399	0.000906137089975322
399.2	0.000868212553133679
399.4	0.000862161155880815
399.6	0.00083669985545882
399.8	0.000801506137022688
400	0.000809284833523904
400.2	0.000859374350427705
400.4	0.000951909300643065
400.6	0.00109709542707977
400.8	0.00131606513581177
401	0.00164576671958422
401.2	0.00214891584620811
401.4	0.0029291862904798
401.6	0.00414178834688928
401.8	0.00594165600656135
402	0.00820064901764664
402.2	0.0100176369111986
402.4	0.010257925814121
402.6	0.00915414973286383
402.8	0.00775527776205099
403	0.00663435967509799
403.2	0.00589534867833433
403.4	0.00549431330673209
403.6	0.00538045007737484
403.8	0.00553086781114616
404	0.00595600060412554
404.2	0.00669854097678447
404.4	0.00782237637094344
404.6	0.00937083056044789
404.8	0.0112494153835249
405	0.013024992966966
405.2	0.0139095151863501
405.4	0.0133754097662591
405.6	0.0117817065909945
405.8	0.00991959155296931
406	0.00830219832364605
406.2	0.0070780515672706
406.4	0.00622218974542987
406.6	0.00566903960319454
406.8	0.0053624577173782
407	0.0052678206179562
407.2	0.00537272919780429
407.4	0.00568603187770865
407.6	0.00623738447391927
407.8	0.0070759774182838
408	0.00826172290992968
408.2	0.00982763558423816
408.4	0.0116763778373228
408.6	0.0134121571334925
408.8	0.0143189272862638
409	0.0138544173610697
409.2	0.0122538719722675
409.4	0.0102572825480639
409.6	0.00842890874547043
409.8	0.00697227797892648
410	0.00588369470443533
410.2	0.0050948632150615
410.4	0.00453535925150963
410.6	0.00414995176233586
410.8	0.00389960863816371
411	0.00375843359357368
411.2	0.00371047140909475
411.4	0.00374729978864135
411.6	0.00386641319381717
411.8	0.00407017801712993
412	0.00436508511852238
412.2	0.00476096773390017
412.4	0.00526972714709213
412.6	0.00590292439250669
412.8	0.00666749327505945
413	0.00755902966886178
413.2	0.00855263963081553
413.4	0.00959279495984189
413.6	0.0105876972996134
413.8	0.0114173673521594
414	0.0119607580817097
414.2	0.0121338660948168
414.4	0.0119180874815464
414.6	0.0113615555270184
414.8	0.0105555700582873
415	0.00960339566554158
415.2	0.00859693636578413
415.4	0.0076059720960725
415.6	0.00667688233463578
415.8	0.00583612108774396
416	0.00509512896708278
416.2	0.0044550471318017
416.4	0.00391061960042581
416.6	0.0034531488532064
416.8	0.00307256986760106
417	0.00275879162454536
417.2	0.00250248373570442
417.4	0.00229547625813916
417.6	0.00213091289011548
417.8	0.00200326366063059
418	0.00190827162827423
418.2	0.00184288322968555
418.4	0.0018051946980355
418.6	0.00179443658924334
418.8	0.0018110134609728
419	0.0018566145642284
419.2	0.0019344121661822
419.4	0.00204936373027518
419.6	0.00220862588307128
419.8	0.00242205588482938
420	0.00270268277084873
420.2	0.00306679379230036
420.4	0.00353273760991656
420.6	0.0041164552905354
420.8	0.00482013914384207
421	0.00561038015952385
421.2	0.00639157522603791
421.4	0.00700393502922336
421.6	0.00728102107027841
421.8	0.00715006053771625
422	0.00668409879846771
422.2	0.00604359686929016
422.4	0.00537802805732685
422.6	0.00477781236038614
422.8	0.00427962730084095
423	0.00388876431922624
423.2	0.00359718576664249
423.4	0.00339359300420729
423.6	0.00326796835124957
423.8	0.00321325793039033
424	0.00322580432885838
424.2	0.00330528050938361
424.4	0.00345433883573743
424.6	0.00367778789289667
424.8	0.00398068319990027
425	0.00436437806411323
425.2	0.00482021812540451
425.4	0.00532309303951229
425.6	0.00582798948790597
425.8	0.00626924272378816
426	0.00656728782228994
426.2	0.00665462880919453
426.4	0.00651175862798241
426.6	0.00618052190437395
426.8	0.0057408346899038
427	0.00527355411740563
427.2	0.00483727075991835
427.4	0.00446475464366583
427.6	0.00416988832232912
427.8	0.00395623506035513
428	0.00382354420301517
428.2	0.00377180412693623
428.4	0.00380330311916116
428.6	0.00392237831734865
428.8	0.00413058095297521
429	0.00441545176782843
429.2	0.00474761819892738
429.4	0.00511644999163699
429.6	0.00556189659885437
429.8	0.00613701263504251
430	0.00686461339262747
430.2	0.00772512146283655
430.4	0.00864769893916707
430.6	0.00950328340395723
430.8	0.0101262233159101
431	0.0103806857563759
431.2	0.0102353912930324
431.4	0.00977793555483352
431.6	0.00915648944100984
431.8	0.00850870764067931
432	0.00792711964304449
432.2	0.00745992618789705
432.4	0.0071254544169561
432.6	0.00692576128462418
432.8	0.00685596509591182
433	0.00691178967461482
433.2	0.00709710199556018
433.4	0.00742758599894209
433.6	0.00792677138468706
433.8	0.00861771394397628
434	0.00951252530990932
434.2	0.0105948276775472
434.4	0.0117902183589209
434.6	0.0129330264242081
434.8	0.0137660431935003
435	0.0140256917512525
435.2	0.0135970899458517
435.4	0.0126000230209981
435.6	0.0113042065437219
435.8	0.00997078785175367
436	0.00876407475728457
436.2	0.00775278330672425
436.4	0.00694643950254205
436.6	0.00632794741616494
436.8	0.00587275267563999
437	0.00555767852514134
437.2	0.00536400738996611
437.4	0.00527780565029869
437.6	0.00528903383224732
437.8	0.00539025706877417
438	0.00557551712134852
438.2	0.00583935269504811
438.4	0.00617460057307828
438.6	0.00656719553374429
438.8	0.00698856264782743
439	0.00738954064917529
439.2	0.00770192581565894
439.4	0.00785333928736925
439.6	0.00779400494565896
439.8	0.00752084728644457
440	0.00708007732368041
440.2	0.00654561026634664
440.4	0.00599044552872489
440.6	0.0054686084125708
440.8	0.00501150274382751
441	0.00463278884021814
441.2	0.00433529998990888
441.4	0.00411669323848922
441.6	0.00397308733411641
441.8	0.00390099385042208
442	0.00389799289019043
442.2	0.0039625377825286
442.4	0.00409358767617117
442.6	0.00429150155900059
442.8	0.004560662055081
443	0.0049100394018527
443.2	0.00534720130420182
443.4	0.00586715722033917
443.6	0.00643914058178737
443.8	0.00699395160373146
444	0.00742200663001784
444.2	0.00760046023626341
444.4	0.00745232087867217
444.6	0.00699694003190727
444.8	0.00633991574660863
445	0.00561162269453156
445.2	0.00491261239267837
445.4	0.00429713600316521
445.6	0.00378309542441076
445.8	0.00336794384541498
446	0.00304059486630123
446.2	0.00278806342195351
446.4	0.00259846771515895
446.6	0.00246206407392446
446.8	0.0023713669596702
447	0.00232089564709189
447.2	0.00230678151724811
447.4	0.00232630840449102
447.6	0.00237738464380485
447.8	0.00245792329181746
448	0.00256509929327499
448.2	0.00269440265130295
448.4	0.00283834485299528
448.6	0.00298488537646154
448.8	0.00311637611572408
449	0.00321061799763464
449.2	0.00324539098709863
449.4	0.00320576869894162
449.6	0.00309054767573158
449.8	0.00291332708609204
450	0.00269722679502162
450.2	0.0024668664645392
450.4	0.00224222567550677
450.6	0.00203630850249087
450.8	0.00185575263534493
451	0.00170267243363094
451.2	0.00157652416104701
451.4	0.0014755057473894
451.6	0.0013974488880393
451.8	0.00134032700579219
452	0.00130252030125157
452.2	0.00128294689326451
452.4	0.00128113208003855
452.6	0.00129725968237696
452.8	0.00133223059782395
453	0.00138773965018335
453.2	0.00146636509329085
453.4	0.00157163347339139
453.6	0.00170796132477913
453.8	0.00188030708950144
454	0.00209348785253927
454.2	0.00235173942809813
454.4	0.00265924152556336
454.6	0.00301962003306604
454.8	0.00343087841912565
455	0.00387720663793852
455.2	0.00432283720381137
455.4	0.00471328742989542
455.6	0.00498885197122752
455.8	0.00510814889197937
456	0.00506726815062941
456.2	0.00489936282010531
456.4	0.00465637841991992
456.6	0.00438849817665771
456.8	0.00413291311010726
457	0.00391238624489701
457.2	0.00373875195573142
457.4	0.00361727271231963
457.6	0.00355007648511492
457.8	0.00353837735572098
458	0.00358375278388431
458.2	0.00368893946837553
458.4	0.00385866964052021
458.6	0.00410058710913058
458.8	0.00442514934750998
459	0.00484331888423455
459.2	0.00536172655034921
459.4	0.00597429562301371
459.6	0.00664866817876898
459.8	0.00730961967775405
460	0.00783259655274328
460.2	0.00807160750609971
460.4	0.0079295953214966
460.6	0.00742392829434032
460.8	0.00667821222860394
461	0.00584731599315304
461.2	0.00504963360327036
461.4	0.00434732860774494
461.6	0.00375929642319613
461.8	0.00328076850655511
462	0.00289751021932004
462.2	0.00259346326872607
462.4	0.0023540452702609
462.6	0.00216719027339873
462.8	0.00202339548938156
463	0.00191541151496076
463.2	0.00183785883116251
463.4	0.0017868808272024
463.6	0.00175986608636868
463.8	0.00175524080833887
464	0.00177232069348937
464.2	0.00181120702277391
464.4	0.00187270797961627
464.6	0.00195826004094097
464.8	0.00206981385589792
465	0.00220963552231404
465.2	0.00237996190690532
465.4	0.00258243643513832
465.6	0.00281721550665835
465.8	0.0030815700879357
466	0.00336787091412067
466.2	0.00366131278994491
466.4	0.00393857810780229
466.6	0.00416933898517095
466.8	0.00432211357582257
467	0.00437362895705269
467.2	0.00431738407617116
467.4	0.00416607586446022
467.6	0.003946291302047
467.8	0.00368917000506615
468	0.00342236145723203
468.2	0.00316604309966013
468.4	0.00293260115992669
468.6	0.00272824168386829
468.8	0.00255505375733464
469	0.00241277168067198
469.2	0.00230003048065273
469.4	0.00221517081476021
469.6	0.00215672425106616
469.8	0.00212370281124564
470	0.00211578749340325
470.2	0.00213348424308817
470.4	0.00217829990807736
470.6	0.00225298528301588
470.8	0.00236189162873926
471	0.00251146243528351
471.2	0.0027107088349185
471.4	0.00297079267134258
471.6	0.00330133586520009
471.8	0.00370426141992711
472	0.00418354165726832
472.2	0.00477066066984582
472.4	0.00551563927376014
472.6	0.0064626892820079
472.8	0.00764005885627896
473	0.00904258698045769
473.2	0.0105947394969972
473.4	0.0121084304410829
473.6	0.0132866681849153
473.8	0.0138344949587973
474	0.013637142857131
474.2	0.0128330733336375
474.4	0.0117020646002862
474.6	0.010503217721405
474.8	0.00939825852101383
475	0.00845868737885059
475.2	0.00770077431084909
475.4	0.00711512855382243
475.6	0.00668394269084466
475.8	0.00638889497933586
476	0.00621364967567399
476.2	0.00614429487631806
476.4	0.00617124578526602
476.6	0.00629373669383614
476.8	0.00652156002554919
477	0.00687077677329096
477.2	0.00735892241705728
477.4	0.00800239458974305
477.6	0.00881218783394137
477.8	0.00978337474815149
478	0.0108752090758308
478.2	0.0119834511902134
478.4	0.0129208711876953
478.6	0.0134432486890738
478.8	0.0133506171313414
479	0.0126139772624763
479.2	0.0114042334870776
479.4	0.00998571437683864
479.6	0.00858441442243054
479.8	0.00733080552112961
480	0.00627202373755781
480.2	0.00540609506373179
480.4	0.00470980185459476
480.6	0.00415457140671017
480.8	0.0037136489962272
481	0.00336453625846693
481.2	0.00308928148502943
481.4	0.00287396448613519
481.6	0.00270798331133782
481.8	0.00258338329138549
482	0.00249430409464592
482.2	0.00243655357390495
482.4	0.0024072940706222
482.6	0.00240482192560024
482.8	0.00242842278382747
483	0.002478289016934
483.2	0.00255548921064696
483.4	0.00266198223083135
483.6	0.00280066907485406
483.8	0.00297547328960063
484	0.00319143350070448
484.2	0.00345477967308714
484.4	0.00377295898060837
484.6	0.00415461230180649
484.8	0.00460959578197429
485	0.00514909907862212
485.2	0.00578537047085309
485.4	0.00652997933308456
485.6	0.00738996012868972
485.8	0.00836180862029096
486	0.00942327682499926
486.2	0.0105237041443429
486.4	0.0115764795829985
486.6	0.0124612269614636
486.8	0.013044396618321
487	0.0132188596670855
487.2	0.0129459253271713
487.4	0.0122727695194903
487.6	0.0113121648052627
487.8	0.0101993949745138
488	0.00905347945069742
488.2	0.00795815637618105
488.4	0.00696103090852433
488.6	0.00608190209349312
488.8	0.00532275544307045
489	0.00467585001024391
489.2	0.00412913442037935
489.4	0.00366944007110601
489.6	0.00328415992545202
489.8	0.00296200861482793
490	0.0026932717642596
490.2	0.00246979540036723
490.4	0.00228485937519579
490.6	0.00213301292242012
490.8	0.00200991297168995
491	0.00191218584603549
491.2	0.00183732338919662
491.4	0.00178362232982485
491.6	0.00175017939272815
491.8	0.00173696624059315
492	0.00174503442287227
492.2	0.00177695768183938
492.4	0.00183774412272942
492.6	0.00193670517885322
492.8	0.00209107930491266
493	0.00233083051896772
493.2	0.00268911696939293
493.4	0.00311799937601226
493.6	0.00342749038880849
493.8	0.00361827342446478
494	0.00388098416248697
494.2	0.0043116131679831
494.4	0.00494749943271887
494.6	0.00582797943099634
494.8	0.00700342444187757
495	0.00851739115036662
495.2	0.0103574925100263
495.4	0.0123668797938429
495.6	0.0141664958141767
495.8	0.0152498136829313
496	0.0153214068600319
496.2	0.0144926265709669
496.4	0.0130246490678911
496.6	0.0112529983428489
496.8	0.00962047655637127
497	0.00833290090436325
497.2	0.00738048300619033
497.4	0.00670203777680917
497.6	0.00624389681997732
497.8	0.00596923085132462
498	0.00585694633665546
498.2	0.00589979160864263
498.4	0.00610337815437837
498.6	0.00648593788318897
498.8	0.00707735793294985
499	0.00791309197445074
499.2	0.0090112743204086
499.4	0.0103087549610649
499.6	0.0115358209806353
499.8	0.0121258079946363
500	0.0115006656101935
500.2	0.00973017685748004
500.4	0.00754767796633122
500.6	0.00560286811180458
500.8	0.00411748499786299
501	0.00305355025114197
501.2	0.00230509121377668
501.4	0.00177656154141891
501.6	0.00139839432458368
501.8	0.00112330021258273
502	0.000919728887474873
502.2	0.000766594687637449
502.4	0.000649658107324378
502.6	0.000559167971090438
502.8	0.000488346398161055
503	0.000432413943926281
503.2	0.000387957426751729
503.4	0.000352516186132909
503.6	0.000324309636553383
503.8	0.000302058601177036
504	0.000284871449667472
504.2	0.00027217683701316
504.4	0.000263685722620183
504.6	0.000259337986617938
504.8	0.000259066859635051
505	0.00026190416903142
505.2	0.00026423484503671
505.4	0.000261198853547912
505.6	0.000254373501754533
505.8	0.000250117443806034
506	0.000251344067379209
506.2	0.000258006417660898
506.4	0.000269666051615648
506.6	0.000286295066974155
506.8	0.000308329157887174
507	0.000336621673386966
507.2	0.000372427639953474
507.4	0.000417405073718514
507.6	0.00047357774589296
507.8	0.000543148713329687
508	0.000627949968766201
508.2	0.000728165228943187
508.4	0.00083991931902962
508.6	0.000951926856159325
508.8	0.00104350861085379
509	0.00108907613956227
509.2	0.00107151353581444
509.4	0.000994763546650544
509.6	0.000881255773459914
509.8	0.000757052247808179
510	0.00064033414806031
510.2	0.000539455776269845
510.4	0.000456101044790076
510.6	0.000388740594814258
510.8	0.000334795523518787
511	0.000291664840283465
511.2	0.000257103406298877
511.4	0.000229299609991402
511.6	0.00020683741410894
511.8	0.000188626032946924
512	0.000173830066161653
512.2	0.000161810616034596
512.4	0.000152079005333673
512.6	0.000144261648200288
512.8	0.000138073933067091
513	0.000133301165533785
513.2	0.000129785116086931
513.4	0.000127415399849313
513.6	0.000126126040257601
513.8	0.000125900267522131
514	0.000126795459478019
514.2	0.000129036490603404
514.4	0.000133392885313123
514.6	0.000142019968048776
514.8	0.00014725086553093
515	0.000147693250647806
515.2	0.000153248954208358
515.4	0.00016176350296217
515.6	0.000172650445030516
515.8	0.000186047104994954
516	0.000202365686892317
516.2	0.000222219067660657
516.4	0.000246443289303522
516.6	0.000276164419177027
516.8	0.000312907506701473
517	0.000358763012880031
517.2	0.000416641371429419
517.4	0.00049066904763719
517.6	0.000586818864781316
517.8	0.000713939314700475
518	0.000885482930252544
518.2	0.00112249411691637
518.4	0.00145892220007498
518.6	0.00195128476506931
518.8	0.0026963195235214
519	0.00386162369779569
519.2	0.00572650325397769
519.4	0.00866428200327097
519.6	0.0127240867182419
519.8	0.0163316822744868
520	0.0165786866075044
520.2	0.0137316865945928
520.4	0.0104403389275771
520.6	0.00791384885195496
520.8	0.00617577685106445
521	0.0049980330216453
521.2	0.00418892172717916
521.4	0.00362220368698714
521.6	0.0032187710886397
521.8	0.00292891171721675
522	0.00272075808834117
522.2	0.0025733478109102
522.4	0.00247248317571648
522.6	0.00240820700493054
522.8	0.00237320389802528
523	0.00236173401732217
523.2	0.00236887893335979
523.4	0.0023899826869916
523.6	0.00242024037870557
523.8	0.00245443829707523
524	0.00248688705614024
524.2	0.00251160330112027
524.4	0.00252276957931943
524.6	0.00251542564645959
524.8	0.00248623535182606
525	0.00243408795485507
525.2	0.00236030214592645
525.4	0.00226833132254569
525.6	0.00216306081128494
525.8	0.00204993152224267
526	0.00193414542411689
